,cidade,estado,habitantes,ranking_habitantes_pais,ranking_habitantes_estado,densidade_demografica,salario_medio,ranking_salario_pais,ranking_salario_estado,pessoas_ocupadas,porcentagem_ocupada,escolarizacao_6_14,ranking_escolaridade_pais,ranking_escolaridade_estado,anos_inicias_fundamental_publico,anos_inicias_fundamental_particular,pib_per_capta,ranking_pib_pais,ranking_pib_estado,percentual_receita_externa,total_receitas_realizadas,total_receitas_empenhadas,mortalidade_infantil,ranking_mortalidade_pais,ranking_mortalidade_estado,internacoes_diarreia,area_territorial,ranking_area_pais,ranking_area_estado,percentual_esgoto,percentual_arborizacao_publica,percentual_urbanizacao_publica
0,barcelos,am,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,bariri,sp,31.593 pessoas,995º,181º,"71,14 hab/km²","2,1 salários mínimos",,402º,9.321 pessoas,"26,7 %","96,3 %",995º,-1,"6,6","5,7","33.129,26 R$",,-1,"77,2 %","103.011,58 R$ (×1000)","92.915,85 R$ (×1000)","9,98 óbitos por mil nascidos vivos",3143º,-1,"1,5 internações por mil habitantes","444,405 km²",4º,-1,"97,8 %","99,1 %","15,5 %"
0,barra,ba,49.325 pessoas,613º,44º,"4,32 hab/km²","2,2 salários mínimos",,42º,2.993 pessoas,"5,6 %",97 %,,,"4,2","3,2","6.727,87 R$",,,"88,6 %","113.206,00 R$ (×1000)","98.837,38 R$ (×1000)","15,58 óbitos por mil nascidos vivos",249º,-1,"7,7 internações por mil habitantes","11.428,112 km²",-1,,"16,4 %",94 %,17 %
0,barra-bonita,sp,35.246 pessoas,872º,172º,"235,12 hab/km²","2,6 salários mínimos",,157º,12.497 pessoas,"34,6 %","99,8 %",872º,-1,"6,7","5,1","38.198,66 R$",,-1,"68,8 %","115.636,21 R$ (×1000)","103.440,07 R$ (×1000)","13,42 óbitos por mil nascidos vivos",-1,-1,"2,1 internações por mil habitantes","150,121 km²",,-1,99 %,"96,4 %","20,6 %"
0,barracao,pr,9.735 pessoas,3080º,198º,"56,78 hab/km²","1,9 salários mínimos",,307º,2.680 pessoas,"26,2 %","95,3 %",-1,,"5,3","5,3","22.298,89 R$",,-1,"85,7 %","39.271,02 R$ (×1000)","32.592,50 R$ (×1000)","6,71 óbitos por mil nascidos vivos",3080º,,"1,7 internações por mil habitantes","171,402 km²",-1,,"52,9 %","96,8 %","14,6 %"
0,barracao,rs,5.357 pessoas,4130º,255º,"10,37 hab/km²","2,3 salários mínimos",-1,212º,783 pessoas,"14,8 %","97,7 %",1019º,-1,"5,9","4,1","33.927,08 R$",-1,-1,"89,8 %","23.283,59 R$ (×1000)","20.402,35 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,5 internações por mil habitantes","515,469 km²",-1,-1,"56,8 %","69,9 %","0,2 %"
0,barra-da-estiva,ba,21.187 pessoas,1551º,156º,"15,73 hab/km²","1,7 salários mínimos",,250º,2.265 pessoas,"10,9 %","96,8 %",889º,,"5,5","4,6","10.622,05 R$",,3º,"95,3 %","48.777,54 R$ (×1000)","47.589,84 R$ (×1000)","14,49 óbitos por mil nascidos vivos",250º,,"6,1 internações por mil habitantes","1.657,413 km²",-1,,"49,1 %",27 %,"1,1 %"
0,barra-de-santa-rosa,pb,14.157 pessoas,2286º,57º,"18,25 hab/km²","1,8 salários mínimos",-1,31º,881 pessoas,"5,8 %","96,9 %",,-1,"5,0","4,0","8.270,70 R$",-1,-1,"92,8 %","31.669,20 R$ (×1000)","30.115,92 R$ (×1000)","7,19 óbitos por mil nascidos vivos",3263º,-1,"0,5 internações por mil habitantes","781,187 km²",,-1,"51,3 %",95 %,"9,2 %"
0,barra-de-sao-francisco,es,40.649 pessoas,745º,13º,"43,16 hab/km²","2,0 salários mínimos",,23º,7.922 pessoas,"17,9 %","96,2 %",-1,-1,"5,9","3,9","17.319,53 R$",,1º,"78,2 %","113.435,63 R$ (×1000)","97.508,09 R$ (×1000)","10,57 óbitos por mil nascidos vivos",2997º,-1,"0,4 internações por mil habitantes","944,521 km²",1497º,-1,"56,8 %","49,8 %","13,1 %"
0,barra-do-bugres,mt,31.793 pessoas,981º,16º,"5,25 hab/km²","2,6 salários mínimos",641º,22º,5.375 pessoas,"15,5 %","96,9 %",981º,-1,"5,4","4,3","38.900,89 R$",641º,-1,"76,2 %","91.644,53 R$ (×1000)","77.014,00 R$ (×1000)","11,39 óbitos por mil nascidos vivos",,-1,"2,8 internações por mil habitantes","5.981,569 km²",-1,-1,"26,6 %","24,8 %","9,6 %"
0,barra-do-corda,ma,82.830 pessoas,343º,11º,"15,92 hab/km²","2,0 salários mínimos",,44º,5.404 pessoas,"6,2 %","95,8 %",,-1,"4,6","3,7","7.481,35 R$",,,"95,4 %","137.226,65 R$ (×1000)","146.685,54 R$ (×1000)","19,63 óbitos por mil nascidos vivos",-1,-1,"2,7 internações por mil habitantes","5.190,847 km²",-1,-1,"13,5 %",74 %,"3,4 %"
0,barra-do-garcas,mt,56.560 pessoas,526º,8º,"6,23 hab/km²","2,2 salários mínimos",,87º,16.496 pessoas,"27,2 %","96,3 %",1175º,-1,"5,8","4,8","29.744,71 R$",,1º,-,"178.792,02 R$ (×1000)","161.169,92 R$ (×1000)","24,23 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","9.079,291 km²",-1,-1,"53,2 %","95,3 %","34,7 %"
0,barra-do-mendes,ba,13.987 pessoas,2312º,258º,"9,08 hab/km²","1,5 salários mínimos",-1,352º,827 pessoas,"5,9 %","97,5 %",,99º,"5,9","4,1","6.470,50 R$",-1,-1,"93,9 %","32.974,08 R$ (×1000)","32.377,01 R$ (×1000)","4,88 óbitos por mil nascidos vivos",,-1,"5,2 internações por mil habitantes","1.586,629 km²",-1,99º,"2,2 %","61,4 %",0 %
0,barra-do-pirai,rj,94.778 pessoas,301º,29º,"163,70 hab/km²","1,9 salários mínimos",,54º,17.179 pessoas,"17,2 %","98,7 %",982º,-1,"5,2","4,2","20.789,95 R$",,,"70,3 %","222.231,64 R$ (×1000)","201.994,19 R$ (×1000)","17,59 óbitos por mil nascidos vivos",,-1,"1,9 internações por mil habitantes","584,610 km²",-1,-1,"77,2 %","69,8 %","39,4 %"
0,barra-mansa,rj,177.813 pessoas,153º,16º,"324,94 hab/km²","2,3 salários mínimos",-1,22º,37.030 pessoas,"20,1 %","98,4 %",1019º,-1,"5,5","4,2","27.211,05 R$",-1,,"69,7 %","506.164,13 R$ (×1000)","405.027,06 R$ (×1000)","11,81 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","547,133 km²",-1,-1,"81,5 %","55,7 %",71 %
0,barra-velha,sc,22.386 pessoas,1463º,52º,"159,78 hab/km²","2,3 salários mínimos",,88º,7.615 pessoas,"26,8 %","96,8 %",1019º,-1,"6,2","4,7","59.902,18 R$",,192º,"64,1 %","100.625,15 R$ (×1000)","92.003,19 R$ (×1000)","9,71 óbitos por mil nascidos vivos",3193º,-1,"0,2 internações por mil habitantes","138,947 km²",5º,-1,"87,2 %","25,6 %","34,9 %"
0,barreiras,ba,137.427 pessoas,192º,12º,"17,49 hab/km²","2,3 salários mínimos",-1,31º,32.052 pessoas,"20,8 %","97,5 %",1019º,,"5,0","4,1","24.676,48 R$",-1,19º,"82,3 %","567.804,33 R$ (×1000)","355.393,72 R$ (×1000)","14,62 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","8.051,274 km²",-1,,"34,9 %","53,2 %","6,8 %"
0,barreirinhas,ma,54.930 pessoas,543º,20º,"17,65 hab/km²","1,9 salários mínimos",,70º,4.391 pessoas,"7,1 %",96 %,,-1,"4,6","3,9","7.357,05 R$",,1º,"88,5 %","129.536,17 R$ (×1000)","105.245,11 R$ (×1000)","15,16 óbitos por mil nascidos vivos",-1,-1,"0,5 internações por mil habitantes","3.047,050 km²",-1,-1,"15,7 %","57,7 %","0,5 %"
0,barreiros,pe,40.732 pessoas,744º,39º,"174,54 hab/km²","1,7 salários mínimos",,70º,4.471 pessoas,"10,5 %","94,6 %",,-1,"4,4","3,4","10.125,96 R$",,,"90,9 %","88.084,65 R$ (×1000)","98.862,17 R$ (×1000)","15,67 óbitos por mil nascidos vivos",,-1,"0,3 internações por mil habitantes","233,433 km²",-1,-1,"44,2 %","42,9 %",14 %
0,barretos,sp,112.101 pessoas,235º,61º,"71,60 hab/km²","2,5 salários mínimos",,187º,33.400 pessoas,"27,5 %","97,8 %",,-1,"6,7","5,1","36.834,01 R$",,,"53,8 %","526.127,69 R$ (×1000)","543.578,57 R$ (×1000)","14,57 óbitos por mil nascidos vivos",-1,-1,"0,3 internações por mil habitantes","1.566,161 km²",-1,-1,"96,7 %","95,5 %",16 %
0,barrinha,sp,28.496 pessoas,1111º,197º,"195,66 hab/km²","2,1 salários mínimos",-1,402º,4.471 pessoas,"13,8 %","97,5 %",1111º,-1,"5,8","4,9","14.691,77 R$",-1,,"87,9 %","81.349,19 R$ (×1000)","72.594,77 R$ (×1000)","8,51 óbitos por mil nascidos vivos",2904º,-1,"0,2 internações por mil habitantes","146,025 km²",-1,-1,"98,5 %","97,2 %","15,9 %"
0,barro-alto,go,8.716 pessoas,3223º,96º,"7,97 hab/km²","3,3 salários mínimos",,10º,3.486 pessoas,"31,9 %",99 %,-1,-1,"6,4","5,3","78.477,29 R$",,99º,"57,8 %","72.452,18 R$ (×1000)","59.240,09 R$ (×1000)","14,18 óbitos por mil nascidos vivos",3223º,-1,"2,4 internações por mil habitantes","1.093,248 km²",1328º,-1,"7,2 %","76,8 %","4,8 %"
0,barro-duro,pi,6.607 pessoas,3739º,96º,"50,39 hab/km²","1,6 salários mínimos",-1,161º,477 pessoas,"6,8 %","96,9 %",-1,-1,"3,8","3,9","8.959,53 R$",-1,2º,"90,3 %","17.752,64 R$ (×1000)","15.108,96 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,1 internações por mil habitantes,"159,429 km²",,-1,"64,7 %","7,8 %","0,3 %"
0,barrolandia,to,5.349 pessoas,4132º,57º,"7,50 hab/km²","1,6 salários mínimos",-1,69º,597 pessoas,"10,6 %","95,7 %",-1,-1,"5,1","4,3","14.386,09 R$",-1,-1,"91,3 %","14.117,57 R$ (×1000)","13.896,01 R$ (×1000)","33,90 óbitos por mil nascidos vivos",,-1,-,"697,759 km²",-1,-1,24 %,"78,1 %",0 %
0,barroso,mg,19.599 pessoas,1688º,184º,"238,81 hab/km²","1,9 salários mínimos",,182º,3.241 pessoas,"15,6 %","99,2 %",,-1,"6,8","5,0","18.446,04 R$",,-1,"69,9 %","44.350,62 R$ (×1000)","38.477,88 R$ (×1000)","16,81 óbitos por mil nascidos vivos",,-1,"0,4 internações por mil habitantes","82,070 km²",-1,-1,88 %,"35,7 %","58,2 %"
0,barueri,sp,240.749 pessoas,105º,29º,"3.665,21 hab/km²","4,4 salários mínimos",-1,5º,280.439 pessoas,"103,4 %","97,8 %",,-1,"6,5","5,5","177.747,83 R$",-1,15º,"47,8 %","2.741.826,70 R$ (×1000)","2.450.130,79 R$ (×1000)","8,47 óbitos por mil nascidos vivos",,-1,"0,9 internações por mil habitantes","65,701 km²",-1,-1,"95,4 %","72,7 %","71,5 %"
0,bastos,sp,20.445 pessoas,1601º,243º,"118,95 hab/km²","2,0 salários mínimos",,485º,5.292 pessoas,"25,3 %","98,5 %",,-1,"6,7","5,4","49.737,57 R$",,335º,"87,1 %","59.380,26 R$ (×1000)","50.419,74 R$ (×1000)","10,34 óbitos por mil nascidos vivos",3043º,-1,"10,8 internações por mil habitantes","170,912 km²",-1,-1,"88,5 %","92,7 %","30,9 %"
0,bataguassu,ms,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,batalha,pi,25.774 pessoas,1231º,19º,"16,22 hab/km²","1,8 salários mínimos",,83º,1.330 pessoas,"5,0 %","99,2 %",1231º,-1,"4,0","3,6","6.716,93 R$",,,"95,3 %","49.044,41 R$ (×1000)","44.793,07 R$ (×1000)","17,05 óbitos por mil nascidos vivos",3263º,-1,"21,7 internações por mil habitantes","1.589,010 km²",-1,-1,"25,2 %","71,5 %","0,8 %"
0,baturite,ce,33.321 pessoas,925º,55º,"107,98 hab/km²","1,8 salários mínimos",-1,28º,3.553 pessoas,"10,0 %","95,9 %",925º,-1,"5,0","4,0","10.421,66 R$",-1,,"93,3 %","74.220,67 R$ (×1000)","67.628,89 R$ (×1000)","8,25 óbitos por mil nascidos vivos",3263º,-1,"2,7 internações por mil habitantes","314,075 km²",3º,-1,"44,8 %",93 %,"5,1 %"
0,bauru,sp,343.937 pessoas,65º,18º,"515,12 hab/km²","2,9 salários mínimos",-1,82º,138.889 pessoas,"37,1 %","96,9 %",,-1,"6,3","4,4","37.051,72 R$",-1,,47 %,"1.302.951,88 R$ (×1000)","1.172.323,48 R$ (×1000)","12,98 óbitos por mil nascidos vivos",-1,-1,"0,2 internações por mil habitantes","667,684 km²",,-1,"98,2 %","93,9 %",28 %
0,bebedouro,sp,75.035 pessoas,388º,93º,"109,81 hab/km²","2,4 salários mínimos",787º,230º,28.895 pessoas,"37,3 %","98,5 %",,-1,"6,6","4,9","41.929,78 R$",787º,2º,"63,8 %","218.201,20 R$ (×1000)","262.944,14 R$ (×1000)","9,88 óbitos por mil nascidos vivos",3162º,-1,"0,1 internações por mil habitantes","683,192 km²",-1,-1,"96,5 %","96,8 %","22,1 %"
0,beberibe,ce,49.311 pessoas,614º,34º,"30,37 hab/km²","1,8 salários mínimos",,28º,4.635 pessoas,"8,7 %","98,2 %",,-1,"6,3","5,3","15.037,31 R$",,1º,"82,1 %","119.759,00 R$ (×1000)","114.373,58 R$ (×1000)","6,68 óbitos por mil nascidos vivos",3263º,-1,"0,7 internações por mil habitantes","1.596,751 km²",-1,-1,"11,6 %",84 %,"0,4 %"
0,bela-cruz,ce,30.878 pessoas,1032º,62º,"36,63 hab/km²","1,8 salários mínimos",,28º,1.959 pessoas,"6,0 %","98,9 %",1032º,-1,"6,6","5,6","7.386,38 R$",,-1,"95,8 %","54.874,52 R$ (×1000)","54.813,93 R$ (×1000)","15,23 óbitos por mil nascidos vivos",3263º,-1,"0,3 internações por mil habitantes","842,106 km²",1642º,-1,"19,4 %",91 %,"1,3 %"
0,belagua,ma,6.524 pessoas,3772º,197º,"13,06 hab/km²","1,9 salários mínimos",-1,70º,529 pessoas,"7,1 %","95,9 %",-1,-1,"3,7","3,1","6.424,95 R$",-1,,"98,7 %","20.075,32 R$ (×1000)","21.657,47 R$ (×1000)","27,47 óbitos por mil nascidos vivos",-1,-1,"0,5 internações por mil habitantes","569,428 km²",-1,-1,"3,6 %",18 %,0 %
0,bela-vista-de-goias,go,24.554 pessoas,1320º,42º,"19,56 hab/km²","2,6 salários mínimos",,20º,5.204 pessoas,"17,7 %","98,3 %",,-1,"5,8","5,2","33.476,26 R$",,2º,"80,5 %","86.393,60 R$ (×1000)","70.653,04 R$ (×1000)","19,52 óbitos por mil nascidos vivos",,-1,"1,3 internações por mil habitantes","1.275,849 km²",,-1,"38,9 %","91,6 %","8,3 %"
0,bela-vista-do-paraiso,pr,15.079 pessoas,2155º,119º,"62,13 hab/km²","2,0 salários mínimos",-1,239º,2.797 pessoas,"18,2 %","97,3 %",,119º,"5,9","3,7","28.771,81 R$",-1,-1,"85,7 %","44.196,64 R$ (×1000)","36.909,67 R$ (×1000)","9,22 óbitos por mil nascidos vivos",239º,,"1,2 internações por mil habitantes","242,689 km²",-1,119º,"41,2 %","98,4 %","61,6 %"
0,belem,pa,1.393.399 pessoas,11º,1º,"1.315,26 hab/km²","3,7 salários mínimos",-1,1º,438.512 pessoas,"29,5 %","96,1 %",,-1,"4,8","3,5","20.821,46 R$",-1,,"58,8 %","3.011.707,66 R$ (×1000)","2.710.396,34 R$ (×1000)","13,55 óbitos por mil nascidos vivos",-1,-1,3 internações por mil habitantes,"1.059,466 km²",1365º,-1,"67,9 %","22,3 %","36,1 %"
0,belem,pb,17.093 pessoas,1947º,43º,"170,67 hab/km²","1,4 salários mínimos",-1,200º,1.734 pessoas,"9,8 %","94,7 %",,3º,"4,8","3,2","9.641,48 R$",-1,-1,"90,4 %","30.581,50 R$ (×1000)","29.682,43 R$ (×1000)","15,63 óbitos por mil nascidos vivos",,-1,"0,3 internações por mil habitantes","99,609 km²",,3º,"81,3 %","90,6 %","16,4 %"
0,belford-roxo,rj,469.332 pessoas,41º,6º,"6.031,38 hab/km²","2,1 salários mínimos",-1,34º,36.276 pessoas,"7,1 %","96,2 %",,-1,"4,3","3,5","16.514,03 R$",-1,,"77,3 %","612.861,74 R$ (×1000)","612.697,53 R$ (×1000)","12,96 óbitos por mil nascidos vivos",,-1,"0,6 internações por mil habitantes","78,985 km²",-1,-1,"81,4 %","35,1 %","38,1 %"
0,belo-horizonte,mg,2.375.151 pessoas,6º,1º,"7.167,00 hab/km²","3,6 salários mínimos",,8º,1.454.749 pessoas,"58,2 %","97,6 %",-1,-1,"6,4","4,5","35.245,02 R$",,68º,48 %,"10.145.985,45 R$ (×1000)","10.036.417,54 R$ (×1000)","9,99 óbitos por mil nascidos vivos",3141º,-1,"0,3 internações por mil habitantes","331,354 km²",-1,-1,"96,2 %","82,7 %","44,2 %"
0,belo-jardim,pe,72.432 pessoas,408º,21º,"111,83 hab/km²","2,0 salários mínimos",,14º,13.455 pessoas,"17,7 %","97,1 %",-1,-1,"4,3","3,8","23.752,18 R$",,9º,"78,8 %","178.709,72 R$ (×1000)","157.963,60 R$ (×1000)","10,36 óbitos por mil nascidos vivos",3039º,-1,"0,6 internações por mil habitantes","647,696 km²",,-1,"70,8 %","68,1 %","7,5 %"
0,belo-oriente,mg,23.397 pessoas,1394º,147º,"69,86 hab/km²","2,9 salários mínimos",,23º,7.551 pessoas,"28,6 %","98,9 %",,5º,"5,8","4,2","78.971,91 R$",,96º,81 %,"90.708,86 R$ (×1000)","77.910,58 R$ (×1000)","13,16 óbitos por mil nascidos vivos",,-1,"0,3 internações por mil habitantes","334,909 km²",-1,5º,"75,9 %","86,7 %","19,9 %"
0,belo-vale,mg,7.536 pessoas,3485º,441º,"20,59 hab/km²","1,9 salários mínimos",-1,182º,1.073 pessoas,"13,9 %","97,1 %",-1,-1,"6,3","3,7","18.669,47 R$",-1,,-,"45.642,25 R$ (×1000)","39.123,19 R$ (×1000)","9,17 óbitos por mil nascidos vivos",,-1,"0,8 internações por mil habitantes","365,923 km²",,-1,"48,2 %","67,7 %","27,8 %"
0,benevides,pa,51.651 pessoas,584º,35º,"274,99 hab/km²","2,1 salários mínimos",,40º,10.331 pessoas,"16,7 %","97,4 %",-1,-1,"6,2","4,1","22.854,31 R$",,16º,"86,5 %","124.753,87 R$ (×1000)","117.352,79 R$ (×1000)","12,49 óbitos por mil nascidos vivos",3079º,-1,"0,7 internações por mil habitantes","187,826 km²",-1,-1,"17,4 %",38 %,"0,9 %"
0,bento-goncalves,rs,107.278 pessoas,252º,18º,"280,86 hab/km²","3,2 salários mínimos",-1,13º,51.841 pessoas,"43,5 %","96,6 %",-1,-1,"6,3","4,7","48.069,12 R$",-1,369º,"60,3 %","499.680,21 R$ (×1000)","409.196,83 R$ (×1000)","10,38 óbitos por mil nascidos vivos",3037º,-1,"0,2 internações por mil habitantes","273,576 km²",-1,-1,"86,9 %","72,5 %","74,5 %"
0,berizal,mg,4.370 pessoas,4517º,677º,"8,94 hab/km²","1,4 salários mínimos",-1,773º,467 pessoas,"9,9 %","97,8 %",-1,-1,"5,9","4,6","8.498,68 R$",-1,-1,"93,6 %","14.755,47 R$ (×1000)","13.463,61 R$ (×1000)","17,86 óbitos por mil nascidos vivos",-1,-1,"0,2 internações por mil habitantes","488,756 km²",-1,-1,"16,2 %","34,9 %",0 %
0,bernardino-de-campos,sp,10.775 pessoas,2823º,350º,"44,12 hab/km²","2,1 salários mínimos",-1,402º,2.502 pessoas,"22,5 %","98,3 %",,-1,"6,5","5,4","21.168,91 R$",-1,-1,"88,7 %","32.647,23 R$ (×1000)","29.495,34 R$ (×1000)","20,27 óbitos por mil nascidos vivos",-1,-1,"2,1 internações por mil habitantes","244,158 km²",,-1,"92,9 %","98,8 %","27,1 %"
0,bertioga,sp,47.645 pessoas,633º,131º,"97,21 hab/km²","2,9 salários mínimos",,82º,14.657 pessoas,"23,7 %","98,1 %",,-1,"6,1","4,3","27.093,33 R$",,,"40,4 %","429.374,28 R$ (×1000)","349.538,47 R$ (×1000)","16,27 óbitos por mil nascidos vivos",,-1,"0,4 internações por mil habitantes","491,546 km²",-1,-1,"77,1 %","56,5 %","10,1 %"
0,bertolinia,pi,5.319 pessoas,4141º,129º,"4,34 hab/km²","1,8 salários mínimos",-1,83º,366 pessoas,"6,7 %","97,6 %",,-1,"3,7","3,6","9.849,40 R$",-1,,93 %,"15.518,13 R$ (×1000)","15.996,48 R$ (×1000)","57,97 óbitos por mil nascidos vivos",3263º,-1,"0,6 internações por mil habitantes","1.225,335 km²",-1,-1,"1,3 %","46,9 %",0 %
0,betania-do-piaui,pi,6.015 pessoas,3932º,113º,"10,65 hab/km²","1,9 salários mínimos",-1,54º,347 pessoas,"5,6 %",97 %,-1,-1,"4,6","4,3","7.125,17 R$",-1,,"97,8 %","16.817,08 R$ (×1000)","14.918,93 R$ (×1000)","9,62 óbitos por mil nascidos vivos",,-1,"0,8 internações por mil habitantes","580,917 km²",-1,-1,"0,1 %","58,7 %",0 %
0,betim,mg,378.089 pessoas,57º,5º,"1.102,80 hab/km²","3,4 salários mínimos",,11º,113.827 pessoas,"26,3 %",98 %,,-1,"6,1","4,9","54.052,13 R$",,259º,71 %,"1.775.733,39 R$ (×1000)","1.363.402,09 R$ (×1000)","8,45 óbitos por mil nascidos vivos",3140º,-1,"0,1 internações por mil habitantes","343,884 km²",-1,-1,86 %,"74,3 %","33,4 %"
0,bezerros,pe,58.668 pessoas,509º,27º,"119,53 hab/km²","1,5 salários mínimos",,154º,14.151 pessoas,"23,3 %","95,9 %",,-1,"5,5","4,5","11.752,51 R$",,-1,"82,7 %","111.289,24 R$ (×1000)","124.512,98 R$ (×1000)","7,84 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","492,632 km²",,-1,73 %,"18,8 %","1,3 %"
0,bicas,mg,13.653 pessoas,2386º,271º,"97,46 hab/km²","1,4 salários mínimos",718º,773º,2.742 pessoas,"19,0 %","98,9 %",-1,-1,"6,3","3,8","16.973,73 R$",718º,-1,"85,6 %","32.650,63 R$ (×1000)","29.217,42 R$ (×1000)","13,61 óbitos por mil nascidos vivos",,-1,1 internações por mil habitantes,"140,082 km²",-1,-1,"93,5 %","54,2 %","43,7 %"
0,biguacu,sc,58.206 pessoas,514º,22º,"156,94 hab/km²","2,5 salários mínimos",,46º,16.000 pessoas,"23,7 %","96,9 %",,-1,"5,5","4,6","24.176,25 R$",,,"71,4 %","208.037,65 R$ (×1000)","173.495,01 R$ (×1000)","12,07 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","365,755 km²",81º,-1,"84,8 %","18,2 %","47,1 %"
0,birigui,sp,108.728 pessoas,246º,66º,"204,79 hab/km²","2,1 salários mínimos",-1,402º,35.982 pessoas,"29,4 %",98 %,,-1,"7,3","5,7","26.071,64 R$",-1,,"59,2 %","363.952,17 R$ (×1000)","350.718,05 R$ (×1000)","14,67 óbitos por mil nascidos vivos",-1,-1,"0,3 internações por mil habitantes","530,031 km²",-1,-1,"97,6 %","94,8 %","12,9 %"
0,bituruna,pr,15.880 pessoas,2062º,113º,"13,07 hab/km²","2,0 salários mínimos",-1,239º,3.608 pessoas,"22,0 %","98,2 %",,113º,"6,1","4,4","19.877,69 R$",-1,-1,92 %,"54.066,01 R$ (×1000)","47.507,87 R$ (×1000)","14,81 óbitos por mil nascidos vivos",239º,-1,"0,5 internações por mil habitantes","1.228,285 km²",-1,113º,"62,3 %","36,6 %","34,4 %"
0,blumenau,sc,309.011 pessoas,77º,3º,"595,97 hab/km²","2,9 salários mínimos",-1,9º,159.729 pessoas,"45,3 %",97 %,,-1,"6,5","5,1","45.934,42 R$",-1,,"51,7 %","1.501.588,80 R$ (×1000)","1.394.618,12 R$ (×1000)","10,86 óbitos por mil nascidos vivos",2915º,-1,"0,5 internações por mil habitantes","518,619 km²",-1,-1,"91,6 %","37,7 %","62,6 %"
0,boa-esperanca,mg,38.516 pessoas,795º,84º,"44,75 hab/km²","1,8 salários mínimos",,256º,7.079 pessoas,"17,7 %","96,9 %",,-1,"6,5","4,9","20.555,41 R$",,,"70,5 %","108.963,22 R$ (×1000)","100.790,10 R$ (×1000)","14,98 óbitos por mil nascidos vivos",3263º,-1,"0,6 internações por mil habitantes","860,669 km²",1608º,-1,"89,2 %","55,3 %","15,2 %"
0,boa-vista,pb,6.227 pessoas,3856º,128º,"13,07 hab/km²","1,7 salários mínimos",-1,67º,1.125 pessoas,"16,1 %","98,4 %",-1,-1,"5,9","4,1","17.903,33 R$",-1,7º,"89,5 %","25.068,85 R$ (×1000)","22.455,55 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,3 internações por mil habitantes","468,933 km²",,-1,"14,2 %","92,3 %","4,2 %"
0,boa-vista,rr,284.313 pessoas,87º,1º,"49,99 hab/km²","3,6 salários mínimos",-1,1º,96.171 pessoas,"25,6 %","96,6 %",-1,-1,"5,8","4,2","26.924,03 R$",-1,1º,"78,8 %","1.224.793,91 R$ (×1000)","1.049.567,58 R$ (×1000)","11,93 óbitos por mil nascidos vivos",,-1,1 internações por mil habitantes,"5.687,037 km²",-1,-1,"54,1 %","47,5 %","4,3 %"
0,bocaina,sp,10.859 pessoas,2805º,347º,"29,84 hab/km²","2,6 salários mínimos",,157º,3.646 pessoas,"29,9 %","99,3 %",-1,-1,"6,7","5,2","18.705,27 R$",,-1,"83,5 %","37.931,82 R$ (×1000)","37.442,82 R$ (×1000)","32,00 óbitos por mil nascidos vivos",3023º,-1,"0,1 internações por mil habitantes","363,926 km²",5º,-1,"95,2 %","99,2 %","27,9 %"
0,bofete,sp,9.618 pessoas,3084º,370º,"14,72 hab/km²","2,3 salários mínimos",-1,280º,1.741 pessoas,"15,1 %","95,1 %",1019º,-1,"5,8","4,8","14.637,88 R$",-1,-1,"82,5 %","38.598,94 R$ (×1000)","32.955,07 R$ (×1000)",- óbitos por mil nascidos vivos,3084º,-1,"0,1 internações por mil habitantes","653,541 km²",,-1,"72,9 %","55,4 %","46,4 %"
0,boituva,sp,48.314 pessoas,624º,128º,"194,07 hab/km²","3,0 salários mínimos",,64º,25.036 pessoas,"41,9 %","98,7 %",982º,-1,"7,1","5,4","46.569,95 R$",,394º,"74,5 %","198.057,03 R$ (×1000)","190.516,18 R$ (×1000)","11,10 óbitos por mil nascidos vivos",-1,-1,"0,3 internações por mil habitantes","248,954 km²",,-1,89 %,"98,1 %","29,5 %"
0,bom-conselho,pe,45.503 pessoas,668º,36º,"57,44 hab/km²","1,9 salários mínimos",,23º,2.936 pessoas,"6,1 %","96,2 %",,-1,"4,6","3,8","9.980,17 R$",,,"87,7 %","97.387,11 R$ (×1000)","105.775,57 R$ (×1000)","21,31 óbitos por mil nascidos vivos",-1,-1,"0,8 internações por mil habitantes","792,185 km²",-1,-1,"54,4 %","74,5 %","19,6 %"
