,cidade,estado,habitantes,ranking_habitantes_pais,ranking_habitantes_estado,densidade_demografica,salario_medio,ranking_salario_pais,ranking_salario_estado,pessoas_ocupadas,porcentagem_ocupada,escolarizacao_6_14,ranking_escolaridade_pais,ranking_escolaridade_estado,anos_inicias_fundamental_publico,anos_inicias_fundamental_particular,pib_per_capta,ranking_pib_pais,ranking_pib_estado,percentual_receita_externa,total_receitas_realizadas,total_receitas_empenhadas,mortalidade_infantil,ranking_mortalidade_pais,ranking_mortalidade_estado,internacoes_diarreia,area_territorial,ranking_area_pais,ranking_area_estado,percentual_esgoto,percentual_arborizacao_publica,percentual_urbanizacao_publica
0,mulungu,ce,11.485 pessoas,2675º,152º,"85,35 hab/km²","1,8 salários mínimos",,28º,889 pessoas,"6,9 %","96,9 %",,-1,"5,4","4,3","9.761,49 R$",,,"96,2 %","34.670,52 R$ (×1000)","26.115,93 R$ (×1000)","15,27 óbitos por mil nascidos vivos",3263º,-1,"0,7 internações por mil habitantes","97,951 km²",-1,-1,"28,7 %","69,1 %","4,6 %"
0,mulungu,pb,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mundo-novo,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mundo-novo,go,6.438 pessoas,3796º,128º,"3,00 hab/km²","1,8 salários mínimos",-1,150º,524 pessoas,"10,3 %","97,7 %",,-1,"5,8","4,6","18.559,35 R$",-1,-1,"88,5 %","23.450,88 R$ (×1000)","19.920,78 R$ (×1000)","13,16 óbitos por mil nascidos vivos",3263º,-1,"13,5 internações por mil habitantes","2.146,651 km²",,-1,"39,4 %","94,7 %",0 %
0,mundo-novo,ms,17.043 pessoas,1966º,35º,"35,67 hab/km²","2,1 salários mínimos",-1,42º,3.029 pessoas,"16,6 %",97 %,1057º,-1,"5,4","4,5","25.594,35 R$",-1,-1,"77,7 %","62.432,18 R$ (×1000)","51.389,90 R$ (×1000)","20,34 óbitos por mil nascidos vivos",,-1,"12,6 internações por mil habitantes","478,380 km²",-1,-1,"1,1 %","95,4 %","17,5 %"
0,munhoz,mg,6.257 pessoas,3846º,520º,"32,66 hab/km²","1,7 salários mínimos",-1,369º,724 pessoas,"11,9 %","97,4 %",,-1,"6,2","4,5","14.083,30 R$",-1,-1,"90,7 %","16.758,77 R$ (×1000)","15.302,08 R$ (×1000)","37,04 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","191,564 km²",-1,-1,"48,2 %","60,6 %","33,9 %"
0,munhoz-de-melo,pr,3.672 pessoas,4805º,350º,"26,80 hab/km²","1,9 salários mínimos",-1,307º,671 pessoas,"17,0 %","98,4 %",1194º,-1,"6,7","3,9","24.217,85 R$",-1,-1,"81,6 %","22.213,15 R$ (×1000)","19.906,06 R$ (×1000)","19,23 óbitos por mil nascidos vivos",,-1,"0,5 internações por mil habitantes","137,018 km²",-1,-1,"7,9 %","99,7 %","72,5 %"
0,muniz-freire,es,18.397 pessoas,1793º,38º,"27,08 hab/km²","2,3 salários mínimos",-1,8º,1.879 pessoas,"10,7 %","96,7 %",1019º,-1,"5,8","4,9","14.829,80 R$",-1,-1,"90,3 %","55.706,84 R$ (×1000)","51.499,71 R$ (×1000)","15,38 óbitos por mil nascidos vivos",,-1,"0,7 internações por mil habitantes","678,804 km²",-1,-1,"42,6 %","84,8 %",45 %
0,muqui,es,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,muriae,mg,100.765 pessoas,278º,29º,"119,72 hab/km²","1,9 salários mínimos",,182º,26.741 pessoas,"24,7 %","97,3 %",,-1,"6,6","5,0","19.349,51 R$",,1º,"56,8 %","298.066,76 R$ (×1000)","253.341,50 R$ (×1000)","7,17 óbitos por mil nascidos vivos",3221º,-1,"1,1 internações por mil habitantes","841,693 km²",1643º,-1,"88,9 %",79 %,"53,9 %"
0,murici,al,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,mutuipe,ba,21.449 pessoas,1529º,153º,"75,74 hab/km²","1,8 salários mínimos",-1,186º,1.786 pessoas,"8,1 %","98,7 %",,,"4,2","3,6","8.742,70 R$",-1,-1,"94,4 %","41.672,24 R$ (×1000)","39.167,75 R$ (×1000)","13,25 óbitos por mil nascidos vivos",3263º,,"10,4 internações por mil habitantes","275,854 km²",-1,,"46,6 %","72,2 %","36,2 %"
0,mutunopolis,go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,muzambinho,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,nacip-raydan,mg,3.154 pessoas,5014º,775º,"13,51 hab/km²","1,7 salários mínimos",-1,369º,236 pessoas,"7,3 %","94,4 %",-1,-1,"5,9","4,9","8.248,61 R$",-1,,-,"12.717,74 R$ (×1000)","10.715,91 R$ (×1000)","43,48 óbitos por mil nascidos vivos",-1,-1,-,"233,493 km²",-1,-1,"58,9 %","56,6 %","10,6 %"
0,nantes,sp,2.707 pessoas,5199º,593º,"9,46 hab/km²","2,8 salários mínimos",-1,97º,338 pessoas,"10,9 %","98,7 %",982º,-1,"6,2","5,6","49.339,26 R$",-1,342º,"93,1 %","18.811,42 R$ (×1000)","17.735,56 R$ (×1000)","20,41 óbitos por mil nascidos vivos",,-1,"1,3 internações por mil habitantes","286,647 km²",-1,-1,"95,8 %",100 %,"50,1 %"
0,nanuque,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,narandiba,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,natal,rn,803.739 pessoas,20º,1º,"4.805,24 hab/km²","3,1 salários mínimos",-1,3º,314.728 pessoas,"35,9 %","96,3 %",-1,-1,"4,8","3,3","26.497,08 R$",-1,9º,"49,4 %","2.168.782,54 R$ (×1000)","2.087.214,04 R$ (×1000)","13,31 óbitos por mil nascidos vivos",-1,-1,"0,2 internações por mil habitantes","167,401 km²",-1,-1,"61,8 %","44,7 %","16,5 %"
0,natercia,mg,4.658 pessoas,4390º,644º,"24,68 hab/km²","1,6 salários mínimos",-1,515º,576 pessoas,"12,2 %","98,6 %",1139º,-1,"7,1","5,0","14.089,05 R$",-1,-1,"92,6 %","16.158,64 R$ (×1000)","14.096,93 R$ (×1000)",- óbitos por mil nascidos vivos,3190º,-1,-,"188,719 km²",-1,-1,49 %,"11,5 %",36 %
0,natividade,to,9.000 pessoas,3170º,32º,"2,78 hab/km²","1,9 salários mínimos",-1,21º,863 pessoas,"9,3 %","97,8 %",,-1,"5,8","4,2","12.299,64 R$",-1,-1,93 %,"18.338,22 R$ (×1000)","16.621,77 R$ (×1000)","18,02 óbitos por mil nascidos vivos",3170º,-1,"0,2 internações por mil habitantes","3.241,672 km²",-1,-1,"36,1 %","93,1 %","0,4 %"
0,navegantes,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,navirai,ms,46.424 pessoas,650º,6º,"14,54 hab/km²","2,3 salários mínimos",,23º,11.505 pessoas,"21,3 %",97 %,1019º,-1,"6,3","5,4","27.838,29 R$",,,"72,3 %","183.325,01 R$ (×1000)","164.652,66 R$ (×1000)","10,58 óbitos por mil nascidos vivos",2990º,-1,"0,8 internações por mil habitantes","3.189,667 km²",-1,-1,"25,1 %",98 %,"34,7 %"
0,nazare,to,4.386 pessoas,4510º,77º,"11,08 hab/km²","1,4 salários mínimos",-1,117º,271 pessoas,"6,8 %","98,6 %",1139º,-1,"5,3","3,8","10.960,34 R$",-1,-1,"93,3 %","12.482,22 R$ (×1000)","11.546,32 R$ (×1000)",- óbitos por mil nascidos vivos,-1,-1,"0,7 internações por mil habitantes","396,053 km²",,-1,"1,7 %","88,8 %","5,7 %"
0,nazare-do-piaui,pi,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,nazareno,mg,7.954 pessoas,3399º,429º,"24,17 hab/km²","2,7 salários mínimos",-1,30º,1.469 pessoas,"17,2 %","98,8 %",834º,-1,"5,9","4,3","23.898,54 R$",-1,3º,"87,4 %","26.684,31 R$ (×1000)","21.450,90 R$ (×1000)","11,90 óbitos por mil nascidos vivos",,-1,"0,4 internações por mil habitantes","341,453 km²",,-1,"67,3 %","51,8 %","17,9 %"
0,nazare-paulista,sp,16.414 pessoas,2021º,278º,"50,31 hab/km²","2,8 salários mínimos",-1,97º,3.200 pessoas,"17,4 %","96,9 %",,-1,"6,6","5,0","18.468,58 R$",-1,-1,"77,5 %","57.140,66 R$ (×1000)","52.964,56 R$ (×1000)","9,30 óbitos por mil nascidos vivos",3285º,-1,"0,8 internações por mil habitantes","326,254 km²",-1,-1,"62,6 %","60,2 %",30 %
0,nazario,go,7.874 pessoas,3418º,108º,"29,26 hab/km²","1,9 salários mínimos",-1,116º,1.467 pessoas,"16,3 %","98,8 %",834º,4º,"6,1","4,3","19.712,20 R$",-1,2º,"85,3 %","23.743,12 R$ (×1000)","20.899,01 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"0,7 internações por mil habitantes","281,793 km²",-1,4º,"5,5 %","62,6 %",0 %
0,nepomuceno,mg,25.733 pessoas,1237º,131º,"44,17 hab/km²","1,7 salários mínimos",-1,369º,3.466 pessoas,"13,0 %","96,1 %",1237º,-1,"6,6","4,4","16.427,33 R$",-1,,"81,3 %","54.483,37 R$ (×1000)","46.563,05 R$ (×1000)","17,24 óbitos por mil nascidos vivos",-1,-1,"0,3 internações por mil habitantes","582,553 km²",-1,-1,"80,1 %","41,3 %","49,6 %"
0,neropolis,go,24.210 pessoas,1340º,43º,"118,55 hab/km²","2,0 salários mínimos",,94º,7.148 pessoas,"24,4 %","97,8 %",,-1,"5,8","5,1","26.000,07 R$",,-1,"75,6 %","102.901,19 R$ (×1000)","88.123,76 R$ (×1000)","19,72 óbitos por mil nascidos vivos",-1,-1,"2,1 internações por mil habitantes","204,217 km²",,-1,"70,6 %","89,5 %","5,6 %"
0,nhandeara,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,nilo-pecanha,ba,12.530 pessoas,2527º,291º,"31,38 hab/km²","1,9 salários mínimos",-1,126º,818 pessoas,"5,9 %","94,9 %",,126º,"4,4","3,2","8.516,37 R$",-1,-1,"95,4 %","37.879,15 R$ (×1000)","34.824,69 R$ (×1000)","15,79 óbitos por mil nascidos vivos",,,"0,8 internações por mil habitantes","388,936 km²",-1,126º,"31,5 %","66,3 %","16,3 %"
0,nilopolis,rj,157.425 pessoas,167º,20º,"8.117,62 hab/km²","1,8 salários mínimos",-1,67º,20.821 pessoas,"12,8 %","96,7 %",908º,-1,"4,8","3,9","16.698,88 R$",-1,,"73,8 %","301.803,89 R$ (×1000)","293.685,33 R$ (×1000)","21,81 óbitos por mil nascidos vivos",3263º,-1,"0,1 internações por mil habitantes","19,393 km²",-1,-1,"98,7 %","70,4 %","91,3 %"
0,niteroi,rj,487.562 pessoas,39º,5º,"3.640,80 hab/km²","3,2 salários mínimos",-1,8º,193.580 pessoas,"37,8 %",97 %,-1,-1,"5,4","3,8","55.049,66 R$",-1,247º,"44,4 %","2.767.516,40 R$ (×1000)","2.462.638,23 R$ (×1000)","9,63 óbitos por mil nascidos vivos",,-1,"0,1 internações por mil habitantes","133,757 km²",-1,-1,"91,1 %","78,5 %","58,8 %"
0,nobres,mt,15.002 pessoas,2168º,47º,"3,85 hab/km²","2,5 salários mínimos",815º,40º,2.692 pessoas,"17,6 %","97,8 %",,-1,"5,3","4,4","35.303,94 R$",815º,-1,79 %,"56.299,84 R$ (×1000)","45.238,13 R$ (×1000)","11,24 óbitos por mil nascidos vivos",,-1,"3,3 internações por mil habitantes","3.911,850 km²",-1,-1,"19,9 %","11,4 %","7,4 %"
0,nonoai,rs,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,normandia,rr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,nortelandia,mt,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,nossa-senhora-da-gloria,se,32.497 pessoas,946º,10º,"42,96 hab/km²","1,9 salários mínimos",-1,46º,5.285 pessoas,"14,5 %",98 %,946º,-1,"4,3","3,1","15.140,16 R$",-1,2º,-,"52.009,12 R$ (×1000)","70.046,32 R$ (×1000)","8,38 óbitos por mil nascidos vivos",3022º,-1,"0,4 internações por mil habitantes","758,435 km²",,-1,34 %,"57,6 %","25,6 %"
0,nossa-senhora-das-dores,se,24.580 pessoas,1315º,20º,"50,85 hab/km²","2,0 salários mínimos",-1,36º,3.533 pessoas,"13,4 %","98,1 %",-1,-1,"4,2","3,2","10.815,57 R$",-1,,"87,2 %","61.795,22 R$ (×1000)","56.487,27 R$ (×1000)","17,44 óbitos por mil nascidos vivos",-1,-1,"0,1 internações por mil habitantes","482,399 km²",-1,-1,"7,8 %","48,2 %","12,5 %"
0,nossa-senhora-das-gracas,pr,3.836 pessoas,4739º,344º,"20,65 hab/km²","2,0 salários mínimos",-1,239º,415 pessoas,"10,4 %","97,1 %",,-1,"5,7","3,7","17.936,04 R$",-1,,"94,9 %","16.453,06 R$ (×1000)","12.831,83 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"2,5 internações por mil habitantes","185,769 km²",-1,-1,"3,9 %","97,9 %","55,1 %"
0,nova-iguacu,rj,796.257 pessoas,21º,4º,"1.527,60 hab/km²","2,1 salários mínimos",-1,34º,107.346 pessoas,"13,1 %","96,2 %",-1,-1,"4,7","3,6","21.077,70 R$",-1,,"68,8 %","1.389.627,36 R$ (×1000)","1.415.601,64 R$ (×1000)","14,96 óbitos por mil nascidos vivos",,-1,"0,2 internações por mil habitantes","520,581 km²",-1,-1,"83,1 %","57,9 %","53,3 %"
0,nova-olinda,to,10.686 pessoas,2846º,20º,"6,82 hab/km²","1,6 salários mínimos",-1,69º,1.423 pessoas,"12,1 %","95,3 %",,-1,"4,0","3,9","23.044,47 R$",-1,2º,"94,2 %","27.927,47 R$ (×1000)","25.074,10 R$ (×1000)","10,47 óbitos por mil nascidos vivos",,-1,"0,6 internações por mil habitantes","1.567,834 km²",-1,-1,"7,3 %",97 %,"0,8 %"
0,nova-prata,rs,22.830 pessoas,1425º,89º,"88,23 hab/km²","2,5 salários mínimos",602º,109º,11.312 pessoas,"42,1 %","99,3 %",,-1,"6,4","4,9","46.946,58 R$",602º,388º,"61,8 %","109.933,28 R$ (×1000)","90.217,18 R$ (×1000)","3,18 óbitos por mil nascidos vivos",-1,-1,"0,5 internações por mil habitantes","259,941 km²",-1,-1,"78,1 %","84,7 %","37,4 %"
0,nova-russas,ce,30.965 pessoas,1024º,61º,"41,69 hab/km²","1,6 salários mínimos",-1,79º,2.173 pessoas,"6,7 %",98 %,1024º,-1,"5,8","4,8","8.504,63 R$",-1,-1,"89,1 %","61.813,48 R$ (×1000)","57.297,45 R$ (×1000)","19,07 óbitos por mil nascidos vivos",-1,-1,"2,3 internações por mil habitantes","736,911 km²",-1,-1,"20,5 %","94,7 %",5 %
0,oriximina,pa,62.794 pessoas,471º,22º,"0,58 hab/km²","3,5 salários mínimos",,2º,7.588 pessoas,"10,5 %","96,3 %",,-1,"4,8","4,1","23.921,23 R$",,14º,"82,6 %","195.049,19 R$ (×1000)","187.969,28 R$ (×1000)","23,52 óbitos por mil nascidos vivos",,-1,3 internações por mil habitantes,"107.613,838 km²",-1,-1,"34,5 %",32 %,4 %
0,orlandia,sp,39.781 pessoas,764º,156º,"136,34 hab/km²","2,9 salários mínimos",,82º,13.147 pessoas,"30,1 %","98,3 %",-1,-1,"6,3","5,2","41.133,95 R$",,,"62,4 %","173.941,86 R$ (×1000)","137.410,76 R$ (×1000)","4,26 óbitos por mil nascidos vivos",-1,-1,"1,8 internações por mil habitantes","291,765 km²",-1,-1,"98,8 %","99,4 %","65,3 %"
0,osvaldo-cruz,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,ourilandia-do-norte,pa,27.359 pessoas,1160º,73º,"1,90 hab/km²","2,6 salários mínimos",645º,10º,2.817 pessoas,"8,7 %","90,4 %",1160º,-1,"4,8","3,7","16.924,51 R$",645º,,-,"90.877,49 R$ (×1000)","79.879,15 R$ (×1000)","25,19 óbitos por mil nascidos vivos",,-1,"11,8 internações por mil habitantes","14.410,567 km²",-1,-1,"32,1 %","21,4 %","0,5 %"
0,ouro-velho,pb,2.928 pessoas,5096º,202º,"22,63 hab/km²","1,4 salários mínimos",,200º,332 pessoas,"10,9 %","92,3 %",-1,-1,"4,7","3,4","10.260,07 R$",,,"97,2 %","13.350,55 R$ (×1000)","12.115,38 R$ (×1000)","23,81 óbitos por mil nascidos vivos",,-1,"1,3 internações por mil habitantes","128,110 km²",-1,-1,"2,3 %","96,1 %",2 %
0,palhoca,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,palma,mg,6.545 pessoas,3766º,501º,"20,68 hab/km²","1,4 salários mínimos",-1,773º,734 pessoas,"11,1 %","96,4 %",,,"5,8","3,9","10.209,62 R$",-1,-1,"92,3 %","16.768,83 R$ (×1000)","15.891,33 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"7,4 internações por mil habitantes","316,476 km²",,,"77,1 %","90,4 %","54,3 %"
0,palmares,pe,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,palmares-do-sul,rs,10.969 pessoas,2776º,152º,"11,56 hab/km²","2,4 salários mínimos",502º,162º,2.042 pessoas,"18,1 %","95,6 %",-1,-1,"5,4","3,7","43.127,14 R$",502º,3º,"64,5 %","52.680,64 R$ (×1000)","42.667,14 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"1,3 internações por mil habitantes","949,201 km²",1488º,-1,"89,4 %","42,6 %","9,7 %"
0,palmas,pr,42.888 pessoas,701º,38º,"27,53 hab/km²","2,2 salários mínimos",,113º,11.448 pessoas,"22,8 %","92,8 %",,113º,"5,0","3,7","22.524,05 R$",,,"80,7 %","116.315,81 R$ (×1000)","104.588,76 R$ (×1000)","16,67 óbitos por mil nascidos vivos",-1,-1,"1,4 internações por mil habitantes","1.557,903 km²",-1,113º,"63,5 %","25,7 %",21 %
0,palmas,to,228.332 pessoas,111º,1º,"102,90 hab/km²","3,9 salários mínimos",,1º,140.926 pessoas,"48,3 %",98 %,,-1,"6,5","5,3","28.754,00 R$",,16º,"57,9 %","1.125.053,02 R$ (×1000)","963.493,02 R$ (×1000)","9,88 óbitos por mil nascidos vivos",3162º,-1,"0,7 internações por mil habitantes","2.227,444 km²",4º,-1,"67,6 %","79,9 %","31,3 %"
0,palmeira,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,palmeira,sc,2.373 pessoas,5332º,269º,"8,20 hab/km²","2,2 salários mínimos",569º,118º,721 pessoas,"27,7 %","92,8 %",,-1,"6,5","4,3","41.147,02 R$",569º,2º,"93,7 %","16.417,30 R$ (×1000)","13.466,02 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,2 internações por mil habitantes,"289,097 km²",-1,-1,"49,7 %",-,"39,9 %"
0,palmeira-das-missoes,rs,34.328 pessoas,900º,61º,"24,18 hab/km²","2,5 salários mínimos",642º,109º,6.288 pessoas,"18,8 %","98,3 %",900º,-1,"5,5","4,2","38.863,08 R$",642º,,"66,1 %","121.172,37 R$ (×1000)","99.775,04 R$ (×1000)","9,51 óbitos por mil nascidos vivos",,-1,"2,1 internações por mil habitantes","1.421,101 km²",-1,-1,"30,9 %","74,5 %","14,6 %"
0,palmeira-dos-indios,al,70.368 pessoas,420º,3º,"155,44 hab/km²","1,9 salários mínimos",,22º,8.865 pessoas,"12,1 %","95,1 %",-1,-1,"5,0","4,0","10.492,27 R$",,1º,"90,8 %","188.134,78 R$ (×1000)","177.766,74 R$ (×1000)","13,48 óbitos por mil nascidos vivos",,-1,"1,9 internações por mil habitantes","450,990 km²",,-1,"13,6 %","74,5 %","7,2 %"
0,palmeiras,ba,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,palmeiras-de-goias,go,23.338 pessoas,1400º,46º,"15,16 hab/km²","2,0 salários mínimos",812º,94º,7.092 pessoas,"25,0 %","96,7 %",,,"6,2","5,0","35.351,07 R$",812º,,"76,6 %","83.292,22 R$ (×1000)","72.939,11 R$ (×1000)","14,85 óbitos por mil nascidos vivos",-1,-1,0 internações por mil habitantes,"1.539,692 km²",72º,,"63,6 %","90,1 %","11,7 %"
0,palmeiras-do-tocantins,to,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,palmeiropolis,to,7.339 pessoas,3535º,40º,"4,31 hab/km²","1,7 salários mínimos",-1,44º,738 pessoas,"9,7 %",98 %,869º,4º,"6,0","5,6","14.492,62 R$",-1,-1,"80,7 %","22.944,54 R$ (×1000)","20.039,57 R$ (×1000)","13,89 óbitos por mil nascidos vivos",3130º,-1,1 internações por mil habitantes,"1.705,442 km²",,4º,"10,3 %","91,2 %",0 %
0,palmelo,go,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,palmital,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,palmital,sp,21.186 pessoas,1552º,236º,"38,67 hab/km²","2,6 salários mínimos",-1,157º,4.644 pessoas,"20,9 %","97,2 %",,-1,"6,6","4,5","31.125,19 R$",-1,-1,"73,4 %","82.329,60 R$ (×1000)","70.594,62 R$ (×1000)","19,16 óbitos por mil nascidos vivos",-1,-1,"1,7 internações por mil habitantes","548,407 km²",-1,-1,"92,6 %","99,4 %","16,1 %"
0,palmitinho,rs,6.920 pessoas,3652º,206º,"48,04 hab/km²","1,9 salários mínimos",,461º,1.780 pessoas,"25,2 %","98,7 %",982º,-1,"6,9","5,2","24.962,63 R$",,,"91,4 %","23.985,75 R$ (×1000)","21.713,19 R$ (×1000)",- óbitos por mil nascidos vivos,,-1,"9,3 internações por mil habitantes","144,181 km²",-1,-1,"45,7 %","93,3 %","17,3 %"
0,palmitos,sc,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,palotina,pr,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,panambi,rs,38.058 pessoas,799º,54º,"77,53 hab/km²","3,1 salários mínimos",,17º,14.654 pessoas,"33,9 %","99,1 %",,-1,"6,3","5,0","47.201,27 R$",,382º,"66,8 %","160.725,23 R$ (×1000)","123.331,17 R$ (×1000)","4,62 óbitos por mil nascidos vivos",-1,-1,1 internações por mil habitantes,"490,823 km²",-1,-1,"59,6 %","85,7 %",47 %
0,pancas,es,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,panelas,pe,25.645 pessoas,1247º,74º,"69,14 hab/km²","1,4 salários mínimos",-1,177º,1.982 pessoas,"7,5 %","98,6 %",,-1,"7,1","6,6","6.653,80 R$",-1,,"89,4 %","82.808,46 R$ (×1000)","71.270,32 R$ (×1000)","13,89 óbitos por mil nascidos vivos",2951º,-1,"0,3 internações por mil habitantes","380,428 km²",3º,-1,55 %,"80,4 %","10,4 %"
0,panorama,sp,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,pantano-grande,rs,9.895 pessoas,3065º,166º,"11,76 hab/km²","2,2 salários mínimos",-1,273º,2.320 pessoas,"25,0 %","98,4 %",,-1,"6,0","4,3","33.710,99 R$",-1,1º,"86,1 %","39.933,61 R$ (×1000)","31.375,54 R$ (×1000)",- óbitos por mil nascidos vivos,3065º,-1,"0,2 internações por mil habitantes","841,225 km²",1644º,-1,84 %,89 %,"15,3 %"
0,papanduva,sc,17.928 pessoas,1847º,66º,"23,97 hab/km²","2,0 salários mínimos",-1,193º,3.958 pessoas,"20,6 %","98,1 %",,-1,"7,0","5,0","28.590,54 R$",-1,-1,"74,5 %","61.529,77 R$ (×1000)","48.335,32 R$ (×1000)","19,84 óbitos por mil nascidos vivos",-1,-1,"2,9 internações por mil habitantes","764,737 km²",5º,-1,"67,2 %","85,9 %",16 %
0,paracambi,rj,47.124 pessoas,637º,38º,"262,27 hab/km²","1,9 salários mínimos",,54º,6.307 pessoas,"12,2 %","96,1 %",,-1,"5,7","4,0","17.699,45 R$",,,"89,9 %","124.289,92 R$ (×1000)","109.450,55 R$ (×1000)","15,07 óbitos por mil nascidos vivos",,-1,"0,9 internações por mil habitantes","190,949 km²",-1,-1,83 %,"81,6 %",59 %
0,paracatu,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,paracuru,ce,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,para-de-minas,mg,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
